OrderID,OrderDate,Market,Country,ISO3,Segment,Category,SubCategory,Quantity,Discount,Sales,Profit
ORD-114610,2021-01-28,APAC,China,CHN,Corporate,Furniture,Bookcases,4,0.4,3003.52,-622.94
ORD-119769,2021-01-28,Europe,Spain,ESP,Home Office,Furniture,Chairs,3,0.0,914.19,63.97
ORD-109981,2021-01-29,Europe,Germany,DEU,Home Office,Furniture,Tables,8,0.0,2221.12,-150.58
ORD-114813,2021-01-29,Europe,United Kingdom,GBR,Corporate,Technology,Machines,2,0.0,842.1,39.58
ORD-112373,2021-01-29,US,Canada,CAN,Corporate,Furniture,Bookcases,7,0.1,4584.86,82.08
ORD-100394,2021-01-29,Africa,Egypt,EGY,Corporate,Office Supplies,Paper,7,0.0,326.41,70.29
ORD-104304,2021-01-29,US,United States,USA,Consumer,Office Supplies,Paper,7,0.0,85.26,16.99
ORD-106495,2021-01-29,APAC,China,CHN,Consumer,Office Supplies,Art,6,0.0,356.76,33.14
ORD-105304,2021-01-29,US,United States,USA,Corporate,Technology,Machines,2,0.3,1072.44,-106.27
ORD-101951,2021-01-29,Europe,United Kingdom,GBR,Corporate,Technology,Copiers,8,0.3,11869.6,-306.15
ORD-102718,2021-01-29,Europe,United Kingdom,GBR,Consumer,Office Supplies,Binders,6,0.3,310.56,-6.96
ORD-107061,2021-01-29,APAC,China,CHN,Consumer,Technology,Machines,6,0.1,11273.52,-297.39
ORD-106624,2021-01-30,US,Canada,CAN,Consumer,Technology,Copiers,3,0.0,5090.25,1230.01
ORD-112186,2021-01-30,Europe,Netherlands,NLD,Corporate,Office Supplies,Storage,8,0.2,1758.4,-49.46
ORD-116968,2021-01-30,APAC,Australia,AUS,Consumer,Office Supplies,Art,5,0.3,46.4,-5.38
ORD-103320,2021-01-30,Europe,Italy,ITA,Home Office,Furniture,Bookcases,6,0.4,3246.72,-595.52
ORD-100840,2021-01-30,Europe,France,FRA,Consumer,Office Supplies,Appliances,6,0.2,1236.36,-93.77
ORD-102538,2021-01-30,APAC,China,CHN,Consumer,Office Supplies,Storage,3,0.1,866.1,-17.42
ORD-114946,2021-01-31,APAC,Australia,AUS,Corporate,Office Supplies,Labels,8,0.3,106.72,4.28
ORD-113251,2021-01-31,Europe,Germany,DEU,Corporate,Office Supplies,Art,1,0.4,6.41,-0.16
ORD-103217,2021-01-31,LATAM,Argentina,ARG,Consumer,Office Supplies,Binders,5,0.0,36.45,3.58
ORD-106072,2021-01-31,US,United States,USA,Corporate,Office Supplies,Storage,3,0.0,894.81,129.21
ORD-112226,2021-01-31,APAC,China,CHN,Corporate,Furniture,Tables,6,0.2,4811.82,-728.84
ORD-109389,2021-01-31,US,United States,USA,Corporate,Office Supplies,Storage,3,0.2,111.51,-1.17
ORD-115785,2021-01-31,Africa,Nigeria,NGA,Consumer,Furniture,Tables,2,0.2,1783.92,-336.84
ORD-113312,2021-02-01,LATAM,Brazil,BRA,Consumer,Furniture,Furnishings,4,0.0,218.6,22.99
ORD-119028,2021-02-01,Africa,Egypt,EGY,Corporate,Office Supplies,Binders,2,0.1,121.26,4.07
ORD-109304,2021-02-01,US,United States,USA,Corporate,Office Supplies,Labels,5,0.0,146.05,40.71
ORD-118807,2021-02-01,Middle East,United Arab Emirates,ARE,Consumer,Furniture,Furnishings,8,0.2,742.64,-7.96
ORD-116582,2021-02-01,Europe,France,FRA,Home Office,Furniture,Furnishings,5,0.1,478.55,48.74
ORD-118204,2021-02-01,APAC,Australia,AUS,Consumer,Technology,Accessories,4,0.0,154.8,33.42
ORD-114219,2021-02-01,US,Canada,CAN,Consumer,Furniture,Furnishings,3,0.1,509.43,55.09
ORD-117025,2021-02-02,APAC,China,CHN,Corporate,Office Supplies,Labels,7,0.1,95.76,14.69
ORD-111317,2021-02-02,Europe,Germany,DEU,Corporate,Furniture,Furnishings,4,0.2,288.88,17.73
ORD-116827,2021-02-02,US,United States,USA,Corporate,Technology,Copiers,6,0.2,5027.4,398.74
ORD-102022,2021-02-02,Africa,South Africa,ZAF,Consumer,Office Supplies,Storage,1,0.0,64.4,4.77
ORD-113911,2021-02-02,Europe,France,FRA,Home Office,Office Supplies,Appliances,4,0.0,737.6,29.96
ORD-110056,2021-02-02,Africa,Nigeria,NGA,Corporate,Office Supplies,Binders,8,0.0,402.72,43.54
ORD-100204,2021-02-02,APAC,Japan,JPN,Corporate,Technology,Accessories,3,0.3,260.43,5.37
ORD-106897,2021-02-02,US,United States,USA,Corporate,Office Supplies,Labels,6,0.3,114.18,4.62
ORD-104417,2021-02-02,Europe,United Kingdom,GBR,Consumer,Office Supplies,Appliances,5,0.0,1523.55,75.54
ORD-107405,2021-02-02,Europe,Netherlands,NLD,Consumer,Furniture,Tables,4,0.0,2847.48,-134.41
ORD-102114,2021-02-03,APAC,India,IND,Home Office,Technology,Machines,7,0.1,12339.81,-946.38
ORD-108639,2021-02-03,US,United States,USA,Consumer,Office Supplies,Paper,1,0.0,41.55,10.31
ORD-118778,2021-02-03,Middle East,United Arab Emirates,ARE,Consumer,Furniture,Bookcases,6,0.2,3385.2,-248.68
ORD-107973,2021-02-03,US,United States,USA,Consumer,Furniture,Bookcases,2,0.1,507.78,4.37
ORD-107391,2021-02-03,Europe,United Kingdom,GBR,Consumer,Office Supplies,Binders,7,0.1,144.2,20.98
ORD-104221,2021-02-03,APAC,India,IND,Consumer,Technology,Copiers,1,0.3,864.1,-56.22
ORD-114226,2021-02-03,APAC,China,CHN,Consumer,Furniture,Chairs,8,0.3,3422.72,-304.13
ORD-116559,2021-02-03,LATAM,Mexico,MEX,Consumer,Furniture,Furnishings,7,0.3,575.54,-68.76
ORD-103995,2021-02-03,US,United States,USA,Home Office,Technology,Machines,8,0.1,8377.28,-712.01
ORD-105960,2021-02-03,Europe,United Kingdom,GBR,Consumer,Office Supplies,Binders,3,0.2,89.79,1.77
ORD-119556,2021-02-03,US,United States,USA,Consumer,Furniture,Chairs,4,0.0,1773.92,232.98
ORD-116243,2021-02-04,LATAM,Mexico,MEX,Corporate,Technology,Copiers,5,0.2,2754.35,161.18
ORD-118228,2021-02-04,APAC,China,CHN,Consumer,Furniture,Furnishings,2,0.2,232.54,2.01
ORD-115423,2021-02-04,US,United States,USA,Corporate,Technology,Phones,2,0.1,2783.7,199.72
ORD-106736,2021-02-04,APAC,India,IND,Consumer,Furniture,Furnishings,8,0.2,584.48,-33.38
ORD-100518,2021-02-04,Middle East,United Arab Emirates,ARE,Consumer,Technology,Copiers,1,0.0,727.0,126.36
ORD-118622,2021-02-05,US,United States,USA,Consumer,Technology,Accessories,4,0.3,671.56,-8.14
ORD-116630,2021-02-05,Africa,Egypt,EGY,Corporate,Office Supplies,Binders,3,0.0,222.87,26.66
ORD-118165,2021-02-05,Europe,Netherlands,NLD,Consumer,Furniture,Bookcases,2,0.0,1054.48,120.54
ORD-106826,2021-02-05,APAC,Singapore,SGP,Corporate,Office Supplies,Storage,1,0.2,134.09,2.92
ORD-105685,2021-02-05,Europe,Germany,DEU,Consumer,Office Supplies,Paper,5,0.0,140.1,33.37
ORD-114253,2021-02-05,Europe,United Kingdom,GBR,Corporate,Furniture,Bookcases,6,0.0,3502.5,137.19
ORD-110040,2021-02-05,APAC,China,CHN,Corporate,Office Supplies,Storage,7,0.4,877.73,-138.01
ORD-110379,2021-02-05,LATAM,Mexico,MEX,Home Office,Office Supplies,Appliances,3,0.3,1401.27,-237.34
ORD-114664,2021-02-06,Europe,France,FRA,Corporate,Furniture,Furnishings,2,0.0,145.54,16.89
ORD-115335,2021-02-06,Middle East,Saudi Arabia,SAU,Consumer,Office Supplies,Paper,3,0.2,124.98,4.49
ORD-112777,2021-02-06,Europe,Italy,ITA,Home Office,Furniture,Furnishings,7,0.2,534.38,6.1
ORD-111523,2021-02-06,Europe,Italy,ITA,Home Office,Furniture,Furnishings,4,0.0,176.0,26.86
ORD-103800,2021-02-06,APAC,India,IND,Corporate,Furniture,Furnishings,6,0.2,350.82,-0.17
ORD-115677,2021-02-06,APAC,Japan,JPN,Consumer,Technology,Phones,3,0.3,3845.01,-96.82
ORD-105661,2021-02-06,APAC,China,CHN,Consumer,Office Supplies,Paper,7,0.0,318.85,54.71
ORD-109964,2021-02-06,Europe,Germany,DEU,Consumer,Furniture,Bookcases,1,0.1,416.71,6.69
ORD-118414,2021-02-06,US,United States,USA,Consumer,Furniture,Chairs,8,0.0,2107.36,242.29
ORD-111839,2021-02-07,US,Canada,CAN,Home Office,Technology,Phones,5,0.0,6490.8,950.55
ORD-113255,2021-02-07,Africa,Nigeria,NGA,Corporate,Furniture,Bookcases,7,0.0,5712.21,201.95
ORD-111496,2021-02-07,US,Canada,CAN,Consumer,Technology,Copiers,3,0.1,3022.68,405.98
ORD-119123,2021-02-07,Europe,United Kingdom,GBR,Home Office,Office Supplies,Paper,3,0.2,146.82,12.77
ORD-102570,2021-02-07,Europe,Spain,ESP,Home Office,Furniture,Furnishings,7,0.0,313.32,46.09
ORD-101567,2021-02-07,APAC,India,IND,Consumer,Furniture,Chairs,1,0.2,457.24,-12.13
ORD-104815,2021-02-07,US,United States,USA,Consumer,Technology,Phones,2,0.0,652.78,103.98
ORD-100811,2021-02-08,Africa,South Africa,ZAF,Consumer,Office Supplies,Art,5,0.0,130.15,12.95
ORD-118413,2021-02-08,APAC,India,IND,Corporate,Furniture,Chairs,7,0.3,3940.3,-175.32
ORD-102533,2021-02-08,US,United States,USA,Consumer,Furniture,Furnishings,1,0.2,99.54,6.95
ORD-103531,2021-02-08,LATAM,Argentina,ARG,Consumer,Technology,Machines,5,0.1,7119.5,-713.09
ORD-108872,2021-02-08,LATAM,Mexico,MEX,Consumer,Technology,Accessories,3,0.0,483.18,83.22
ORD-102051,2021-02-08,Europe,United Kingdom,GBR,Corporate,Technology,Copiers,6,0.2,11858.7,1011.14
ORD-113074,2021-02-08,Middle East,United Arab Emirates,ARE,Corporate,Furniture,Tables,2,0.0,2300.94,-107.19
ORD-103070,2021-02-08,APAC,China,CHN,Corporate,Technology,Accessories,4,0.0,782.44,124.1
ORD-110462,2021-02-08,US,United States,USA,Corporate,Furniture,Bookcases,2,0.0,442.38,37.88
ORD-115697,2021-02-09,Europe,France,FRA,Consumer,Office Supplies,Storage,6,0.0,765.06,64.51
ORD-104791,2021-02-09,APAC,China,CHN,Home Office,Furniture,Furnishings,7,0.0,720.02,84.8
ORD-106750,2021-02-09,LATAM,Brazil,BRA,Consumer,Furniture,Chairs,5,0.2,616.65,-23.62
ORD-114703,2021-02-09,Europe,United Kingdom,GBR,Home Office,Furniture,Furnishings,4,0.1,296.0,28.67
ORD-117049,2021-02-09,US,United States,USA,Consumer,Furniture,Bookcases,5,0.0,1728.6,147.84
ORD-111196,2021-02-09,APAC,Australia,AUS,Consumer,Furniture,Tables,7,0.0,2842.84,-225.67
ORD-117451,2021-02-09,LATAM,Brazil,BRA,Corporate,Furniture,Bookcases,7,0.0,5312.09,352.65
ORD-117068,2021-02-09,Africa,South Africa,ZAF,Consumer,Furniture,Bookcases,1,0.0,462.06,7.49
ORD-110508,2021-02-10,APAC,China,CHN,Corporate,Office Supplies,Labels,6,0.0,136.86,27.23
ORD-112109,2021-02-10,Europe,United Kingdom,GBR,Consumer,Technology,Phones,7,0.3,2910.95,-201.32
ORD-118682,2021-02-10,APAC,Japan,JPN,Home Office,Furniture,Bookcases,4,0.0,3455.92,524.57
ORD-107866,2021-02-10,Europe,Germany,DEU,Consumer,Office Supplies,Binders,4,0.2,53.76,3.81
ORD-106600,2021-02-10,APAC,Japan,JPN,Consumer,Technology,Machines,5,0.0,1077.9,104.02
ORD-101948,2021-02-11,Europe,Germany,DEU,Consumer,Furniture,Bookcases,7,0.2,5790.19,-210.08
ORD-118761,2021-02-11,US,Canada,CAN,Consumer,Technology,Phones,1,0.0,1141.0,173.11
ORD-111181,2021-02-11,APAC,India,IND,Corporate,Technology,Accessories,1,0.1,297.25,14.79
ORD-109796,2021-02-11,APAC,India,IND,Consumer,Office Supplies,Storage,5,0.4,1153.6,-263.41
ORD-100682,2021-02-11,Europe,Italy,ITA,Corporate,Technology,Machines,1,0.0,1239.28,59.72
ORD-110418,2021-02-11,US,United States,USA,Consumer,Office Supplies,Art,8,0.1,349.92,23.82
ORD-115721,2021-02-11,Europe,Germany,DEU,Consumer,Office Supplies,Paper,6,0.3,218.46,6.3
ORD-100238,2021-02-11,LATAM,Mexico,MEX,Consumer,Office Supplies,Appliances,3,0.2,560.1,-34.21
ORD-108937,2021-02-11,APAC,India,IND,Home Office,Technology,Phones,8,0.1,939.6,22.61
ORD-117703,2021-02-11,LATAM,Brazil,BRA,Consumer,Technology,Copiers,4,0.3,6210.8,-483.82
ORD-110718,2021-02-11,US,United States,USA,Corporate,Furniture,Chairs,8,0.0,960.88,124.3
ORD-108500,2021-02-12,US,United States,USA,Consumer,Office Supplies,Binders,4,0.0,35.48,7.7
ORD-106410,2021-02-12,Europe,United Kingdom,GBR,Home Office,Office Supplies,Art,1,0.3,54.35,-1.8
ORD-107578,2021-02-12,APAC,Australia,AUS,Consumer,Furniture,Chairs,7,0.0,3470.6,283.54
ORD-104336,2021-02-12,US,United States,USA,Home Office,Furniture,Chairs,1,0.0,406.71,45.95
ORD-110342,2021-02-12,Europe,Germany,DEU,Home Office,Office Supplies,Binders,6,0.2,424.14,25.22
ORD-100825,2021-02-12,Europe,United Kingdom,GBR,Consumer,Technology,Phones,1,0.0,308.79,21.2
ORD-112437,2021-02-12,Middle East,United Arab Emirates,ARE,Consumer,Office Supplies,Storage,1,0.0,107.85,13.99
ORD-113728,2021-02-13,LATAM,Mexico,MEX,Consumer,Furniture,Tables,7,0.0,5334.42,-600.11
ORD-101928,2021-02-13,Europe,Italy,ITA,Home Office,Furniture,Tables,6,0.1,1634.7,-268.12
ORD-119008,2021-02-14,APAC,Australia,AUS,Consumer,Office Supplies,Binders,4,0.0,315.52,63.9
ORD-100796,2021-02-14,APAC,India,IND,Corporate,Technology,Machines,5,0.0,5227.5,-103.64
ORD-104500,2021-02-14,APAC,India,IND,Corporate,Office Supplies,Binders,5,0.1,137.45,7.08
ORD-110522,2021-02-14,APAC,Japan,JPN,Corporate,Furniture,Tables,5,0.2,4004.2,-501.99
ORD-115265,2021-02-14,APAC,Singapore,SGP,Consumer,Office Supplies,Storage,4,0.2,1053.48,14.56
ORD-105571,2021-02-14,Europe,United Kingdom,GBR,Consumer,Furniture,Chairs,8,0.3,2400.64,-220.33
ORD-117320,2021-02-15,LATAM,Mexico,MEX,Consumer,Office Supplies,Labels,3,0.0,77.1,15.61
ORD-117691,2021-02-15,APAC,India,IND,Consumer,Office Supplies,Art,7,0.1,87.99,4.08
ORD-118053,2021-02-15,Middle East,United Arab Emirates,ARE,Corporate,Office Supplies,Appliances,4,0.0,1400.4,74.68
ORD-108480,2021-02-15,Europe,United Kingdom,GBR,Consumer,Furniture,Furnishings,2,0.3,246.58,-4.09
ORD-109472,2021-02-15,US,United States,USA,Consumer,Office Supplies,Storage,3,0.0,824.49,100.0
ORD-115780,2021-02-15,LATAM,Brazil,BRA,Corporate,Office Supplies,Art,6,0.0,322.26,20.51
ORD-104402,2021-02-15,US,United States,USA,Home Office,Office Supplies,Paper,5,0.0,106.15,21.84
ORD-104166,2021-02-15,Africa,Egypt,EGY,Consumer,Office Supplies,Labels,6,0.1,58.2,6.92
ORD-107487,2021-02-15,APAC,Australia,AUS,Corporate,Furniture,Chairs,5,0.2,2925.7,-77.17
ORD-110371,2021-02-15,US,United States,USA,Home Office,Furniture,Bookcases,1,0.2,238.82,-1.77
ORD-107519,2021-02-16,LATAM,Brazil,BRA,Consumer,Technology,Copiers,8,0.0,12620.56,1226.75
ORD-103878,2021-02-16,APAC,Japan,JPN,Consumer,Furniture,Bookcases,4,0.0,2240.24,292.5
ORD-101044,2021-02-16,APAC,China,CHN,Corporate,Furniture,Chairs,1,0.0,400.17,32.34
ORD-114471,2021-02-16,US,United States,USA,Consumer,Office Supplies,Binders,6,0.0,86.52,19.23
ORD-117836,2021-02-16,US,Canada,CAN,Consumer,Office Supplies,Paper,1,0.2,11.14,0.15
ORD-105205,2021-02-16,US,United States,USA,Consumer,Technology,Accessories,4,0.0,1147.04,226.42
ORD-117072,2021-02-16,Europe,Germany,DEU,Consumer,Furniture,Bookcases,7,0.2,3769.71,-17.64
ORD-116632,2021-02-16,Middle East,Saudi Arabia,SAU,Consumer,Furniture,Tables,6,0.0,1711.68,-85.65
ORD-116995,2021-02-16,US,Canada,CAN,Corporate,Furniture,Tables,3,0.0,612.27,-4.35
ORD-104135,2021-02-17,Europe,France,FRA,Home Office,Office Supplies,Labels,1,0.1,9.89,2.07
ORD-103804,2021-02-17,Europe,Germany,DEU,Corporate,Office Supplies,Storage,4,0.1,612.56,48.75
ORD-116350,2021-02-17,APAC,India,IND,Consumer,Office Supplies,Art,5,0.0,261.85,6.81
ORD-102872,2021-02-17,Africa,South Africa,ZAF,Corporate,Office Supplies,Binders,7,0.2,254.94,-5.53
ORD-109753,2021-02-17,LATAM,Brazil,BRA,Consumer,Office Supplies,Labels,3,0.0,45.21,8.73
ORD-104449,2021-02-17,Africa,Egypt,EGY,Home Office,Office Supplies,Binders,3,0.1,97.92,3.08
ORD-103458,2021-02-17,US,United States,USA,Corporate,Furniture,Bookcases,4,0.1,3529.4,150.39
ORD-118356,2021-02-17,US,United States,USA,Consumer,Furniture,Chairs,4,0.0,512.44,90.07
ORD-111026,2021-02-17,LATAM,Argentina,ARG,Consumer,Furniture,Chairs,2,0.2,363.36,-17.45
ORD-106488,2021-02-18,Europe,United Kingdom,GBR,Consumer,Technology,Copiers,1,0.0,310.2,52.61
ORD-104247,2021-02-18,APAC,Singapore,SGP,Consumer,Furniture,Furnishings,6,0.0,977.82,162.95
ORD-109555,2021-02-18,Europe,United Kingdom,GBR,Consumer,Office Supplies,Appliances,4,0.1,352.52,16.04
ORD-106033,2021-02-18,APAC,Japan,JPN,Home Office,Technology,Copiers,8,0.2,7771.36,513.72
ORD-117427,2021-02-18,Africa,Nigeria,NGA,Consumer,Technology,Accessories,3,0.3,845.16,-48.15
ORD-117367,2021-02-18,Europe,Germany,DEU,Corporate,Technology,Copiers,6,0.2,8127.54,529.58
ORD-115070,2021-02-18,LATAM,Brazil,BRA,Consumer,Office Supplies,Binders,6,0.3,422.04,-6.39
ORD-107272,2021-02-19,Europe,Spain,ESP,Corporate,Office Supplies,Paper,7,0.2,174.23,8.32
ORD-101893,2021-02-19,US,United States,USA,Consumer,Furniture,Bookcases,8,0.4,3317.04,-540.26
ORD-118374,2021-02-19,Europe,United Kingdom,GBR,Corporate,Technology,Accessories,5,0.0,1422.8,265.26
ORD-100269,2021-02-19,Europe,Germany,DEU,Corporate,Technology,Phones,1,0.0,688.36,98.36
ORD-119246,2021-02-20,US,United States,USA,Corporate,Technology,Copiers,6,0.2,10037.94,954.86
ORD-112023,2021-02-20,APAC,Singapore,SGP,Consumer,Office Supplies,Appliances,2,0.0,496.58,54.12
ORD-107489,2021-02-20,Africa,Nigeria,NGA,Consumer,Furniture,Bookcases,2,0.0,1327.74,1.88
ORD-117015,2021-02-20,Africa,Egypt,EGY,Corporate,Furniture,Chairs,5,0.0,421.75,19.66
ORD-100149,2021-02-20,Africa,Nigeria,NGA,Corporate,Furniture,Chairs,6,0.0,3067.5,191.73
ORD-116429,2021-02-20,US,United States,USA,Home Office,Technology,Copiers,4,0.0,2465.28,584.21
ORD-118918,2021-02-20,Europe,Spain,ESP,Home Office,Furniture,Bookcases,6,0.0,4551.72,384.7
ORD-111455,2021-02-20,Africa,South Africa,ZAF,Corporate,Technology,Copiers,3,0.0,4162.68,428.07
ORD-114549,2021-02-21,APAC,Australia,AUS,Consumer,Office Supplies,Labels,3,0.0,23.73,4.99
ORD-118753,2021-02-21,APAC,Australia,AUS,Corporate,Office Supplies,Binders,7,0.2,318.15,7.06
ORD-108200,2021-02-21,Europe,Spain,ESP,Corporate,Office Supplies,Art,3,0.0,107.19,7.84
ORD-118316,2021-02-21,US,United States,USA,Consumer,Office Supplies,Paper,2,0.0,14.28,4.01
ORD-107169,2021-02-21,Europe,Spain,ESP,Consumer,Furniture,Bookcases,1,0.2,885.66,4.55
ORD-108445,2021-02-21,APAC,China,CHN,Consumer,Furniture,Bookcases,1,0.2,716.33,-10.67
ORD-115807,2021-02-21,Europe,Germany,DEU,Corporate,Furniture,Furnishings,1,0.1,67.19,7.44
ORD-102030,2021-02-21,APAC,China,CHN,Home Office,Furniture,Bookcases,6,0.3,3450.66,-326.11
ORD-113805,2021-02-21,US,Canada,CAN,Corporate,Furniture,Bookcases,6,0.0,4312.14,229.52
ORD-101901,2021-02-21,US,United States,USA,Consumer,Office Supplies,Appliances,1,0.0,341.0,27.02
ORD-110382,2021-02-21,LATAM,Argentina,ARG,Corporate,Technology,Machines,6,0.0,12513.0,-119.62
ORD-112909,2021-02-22,Middle East,United Arab Emirates,ARE,Home Office,Technology,Phones,6,0.3,6714.12,-580.9
ORD-112160,2021-02-22,LATAM,Argentina,ARG,Corporate,Office Supplies,Appliances,4,0.0,1799.44,55.65
ORD-102037,2021-02-22,LATAM,Argentina,ARG,Home Office,Technology,Phones,4,0.1,3827.72,240.58
ORD-107263,2021-02-22,US,Canada,CAN,Home Office,Office Supplies,Appliances,7,0.3,1917.93,-249.78
ORD-113321,2021-02-22,US,United States,USA,Consumer,Office Supplies,Art,4,0.2,23.24,1.33
ORD-106425,2021-02-22,APAC,Australia,AUS,Corporate,Furniture,Tables,3,0.1,1943.73,-164.39
ORD-113560,2021-02-22,APAC,India,IND,Consumer,Office Supplies,Appliances,2,0.0,790.12,20.36
ORD-119276,2021-02-23,Europe,Italy,ITA,Corporate,Furniture,Chairs,4,0.2,2347.2,-183.26
ORD-110898,2021-02-23,LATAM,Mexico,MEX,Home Office,Furniture,Tables,1,0.2,754.79,-159.4
ORD-105186,2021-02-23,US,United States,USA,Home Office,Technology,Copiers,7,0.3,4673.27,154.25
ORD-100135,2021-02-23,US,Canada,CAN,Consumer,Furniture,Tables,5,0.0,3909.75,-25.02
ORD-113947,2021-02-23,US,United States,USA,Consumer,Furniture,Bookcases,2,0.1,1063.44,48.36
ORD-108874,2021-02-23,US,United States,USA,Home Office,Technology,Copiers,1,0.2,1825.88,142.14
ORD-113160,2021-02-23,Europe,Netherlands,NLD,Corporate,Technology,Accessories,3,0.1,353.67,61.39
ORD-100084,2021-02-23,Middle East,Saudi Arabia,SAU,Consumer,Furniture,Bookcases,6,0.0,3897.84,232.76
ORD-105102,2021-02-23,US,United States,USA,Consumer,Office Supplies,Binders,6,0.1,423.96,60.12
ORD-109349,2021-02-23,US,United States,USA,Home Office,Furniture,Tables,5,0.0,1873.05,-95.09
ORD-108576,2021-02-23,Europe,Netherlands,NLD,Corporate,Technology,Phones,1,0.1,155.17,13.53
ORD-101068,2021-02-24,US,United States,USA,Consumer,Technology,Machines,7,0.1,4579.68,-44.36
ORD-110051,2021-02-24,LATAM,Brazil,BRA,Consumer,Furniture,Chairs,6,0.1,3428.94,-107.51
ORD-103792,2021-02-24,Europe,Netherlands,NLD,Home Office,Furniture,Bookcases,7,0.2,4826.29,-337.13
ORD-108348,2021-02-24,Europe,Germany,DEU,Corporate,Office Supplies,Labels,7,0.0,87.43,22.0
ORD-100871,2021-02-24,US,Canada,CAN,Consumer,Technology,Phones,8,0.0,5751.6,890.6
ORD-116114,2021-02-24,APAC,Australia,AUS,Consumer,Office Supplies,Art,1,0.0,47.79,6.08
ORD-109028,2021-02-24,Europe,Germany,DEU,Home Office,Furniture,Chairs,6,0.1,1505.88,62.57
ORD-116629,2021-02-24,Africa,Egypt,EGY,Consumer,Furniture,Chairs,8,0.0,2480.4,47.0
ORD-104858,2021-02-24,APAC,Australia,AUS,Corporate,Furniture,Tables,3,0.0,2771.97,-136.41
ORD-118982,2021-02-24,Europe,Netherlands,NLD,Consumer,Technology,Copiers,6,0.0,5374.32,957.32
ORD-114117,2021-02-24,US,United States,USA,Consumer,Furniture,Bookcases,3,0.2,2601.27,80.5
ORD-110411,2021-02-24,Europe,Germany,DEU,Consumer,Furniture,Chairs,4,0.2,1657.52,56.06
ORD-118675,2021-02-25,Europe,United Kingdom,GBR,Consumer,Office Supplies,Labels,6,0.0,147.54,30.93
ORD-105852,2021-02-25,APAC,China,CHN,Corporate,Office Supplies,Appliances,5,0.0,1743.55,143.16
ORD-110907,2021-02-25,Europe,United Kingdom,GBR,Consumer,Furniture,Bookcases,3,0.1,1358.94,29.7
ORD-107684,2021-02-25,Europe,United Kingdom,GBR,Home Office,Furniture,Bookcases,7,0.2,2406.81,-71.05
ORD-106640,2021-02-25,APAC,India,IND,Consumer,Office Supplies,Paper,2,0.3,22.12,-0.2
ORD-108806,2021-02-25,US,United States,USA,Consumer,Technology,Phones,7,0.0,8011.22,1170.26
ORD-113361,2021-02-25,Europe,Spain,ESP,Consumer,Office Supplies,Paper,4,0.0,52.88,9.23
ORD-102349,2021-02-25,APAC,India,IND,Corporate,Furniture,Chairs,1,0.2,177.08,-11.5
ORD-117423,2021-02-25,Middle East,United Arab Emirates,ARE,Corporate,Technology,Accessories,6,0.4,127.2,-3.95
ORD-105498,2021-02-25,APAC,Australia,AUS,Consumer,Technology,Accessories,3,0.3,244.08,-14.25
ORD-119728,2021-02-26,Africa,Egypt,EGY,Home Office,Furniture,Tables,3,0.0,2281.35,-192.05
ORD-109736,2021-02-26,Africa,Nigeria,NGA,Corporate,Office Supplies,Storage,5,0.0,186.85,7.78
ORD-102886,2021-02-26,US,Canada,CAN,Consumer,Technology,Accessories,5,0.1,369.1,47.2
ORD-107499,2021-02-26,Europe,France,FRA,Consumer,Technology,Copiers,4,0.2,6082.12,535.81
ORD-116858,2021-02-26,US,United States,USA,Home Office,Furniture,Chairs,2,0.0,1195.0,35.42
ORD-113972,2021-02-26,US,United States,USA,Corporate,Furniture,Furnishings,3,0.0,411.18,63.56
ORD-101355,2021-02-26,US,United States,USA,Consumer,Office Supplies,Labels,3,0.1,40.11,7.25
ORD-112253,2021-02-27,APAC,Japan,JPN,Consumer,Furniture,Tables,2,0.0,550.38,-5.71
ORD-115103,2021-02-27,LATAM,Argentina,ARG,Consumer,Office Supplies,Binders,1,0.0,56.24,8.28
ORD-108883,2021-02-27,LATAM,Brazil,BRA,Consumer,Furniture,Bookcases,5,0.0,3299.15,58.07
ORD-101720,2021-02-27,LATAM,Argentina,ARG,Corporate,Office Supplies,Appliances,4,0.1,494.56,-21.3
